country,year,morts
Eswatini,1793,133294.03725386306
Kiribati,1794,133258.7783859791
Ukraine,1795,133249.08295986356
Cuba,1796,133235.14126065045
Japan,1797,133196.58512813845
Afghanistan,1798,133194.46013323625
Argentina,1799,133180.58294106784
Mozambique,1800,133133.34285335205
Bahamas,1801,133125.02836001842
Djibouti,1802,133118.2201528979
Monaco,1803,133078.91291887677
"Korea, North",1804,133066.43015786255
Eritrea,1805,133045.53108209162
Senegal,1806,133044.7588448053
Ukraine,1807,133011.64103759738
Israel,1808,132962.39809458068
Ecuador,1809,132849.56714553194
Algeria,1810,132849.43944963225
Slovenia,1811,132835.74084226726
San Marino,1812,132835.094493867
Iran,1813,132832.9989838472
Romania,1814,132810.36880917675
Sierra Leone,1815,132804.75851436515
Kenya,1816,132786.4452666751
North Macedonia,1817,132773.08861773863
Bahrain,1818,132755.36366351933
Uruguay,1819,132734.6759399453
Kyrgyzstan,1820,132724.39670161114
Samoa,1821,132701.85037164445
Turkey,1822,132701.61070775037
Montenegro,1823,132617.74166579408
Lesotho,1824,132590.80071553955
East Timor (Timor-Leste),1825,132561.76734776297
Guinea-Bissau,1826,132539.29321773982
Philippines,1827,132513.85662185555
Thailand,1828,132507.72062211926
Afghanistan,1829,132479.49604470527
Guinea-Bissau,1830,132470.02313212727
Bahamas,1831,132450.68266187882
Eritrea,1832,132413.8346588761
Nigeria,1833,132394.6620060231
United Arab Emirates,1834,132380.10368597275
Brazil,1835,132356.84366970832
Kosovo,1836,132351.98329219146
Albania,1837,132351.82151722597
Djibouti,1838,132340.3486946008
Thailand,1839,132331.2671787618
Nauru,1840,132278.3042205986
Bulgaria,1841,132275.74506807124
Tuvalu,1842,132270.73509525936
Mozambique,1843,132268.28098633362
Belgium,1844,132238.83728839678
Senegal,1845,132238.80972869188
New Zealand,1846,132238.0203998079
Vietnam,1847,132231.77727361102
Bhutan,1848,132210.79221460034
El Salvador,1849,132184.54196358877
Iceland,1850,132165.09545314687
Turkmenistan,1851,132144.41149990907
Belgium,1852,132139.48638427607
Brunei,1853,132101.10422510526
East Timor (Timor-Leste),1854,132078.6009759853
Uzbekistan,1855,131991.31553052028
Tonga,1856,131991.06539294956
Czech Republic,1857,131983.68554255762
Ireland,1858,131971.93691132028
Cameroon,1859,131942.74271251954
Morocco,1860,131916.39866267442
Mozambique,1861,131907.19104918418
Niger,1862,131894.9927286182
Mauritania,1863,131874.46746381608
Angola,1864,131850.36584777903
Djibouti,1865,131849.64599498242
Saint Kitts and Nevis,1866,131845.03780864662
Slovakia,1867,131829.4879127369
Botswana,1868,131797.3231768562
Ecuador,1869,131771.22129334515
Guinea,1870,131755.89471127093
Nauru,1871,131747.17802258063
Djibouti,1872,131733.27902279882
Egypt,1873,131714.587793517
Eritrea,1874,131673.33398119017
Egypt,1875,131663.81600767322
Ghana,1876,131662.52668093407
Albania,1877,131662.1831966913
Kiribati,1878,131647.78380501602
Guatemala,1879,131631.2938749197
Serbia,1880,131604.21697986254
Singapore,1881,131595.2727519271
Jamaica,1882,131566.80186035825
Qatar,1883,131554.6788871
Panama,1884,131544.39846929943
Grenada,1885,131517.3791668483
Pakistan,1886,131496.05346958604
Andorra,1887,131489.90393702732
Chile,1888,131471.80734149643
Mali,1889,131462.32466571464
Nicaragua,1890,131454.31807880529
Kenya,1891,131435.24628120844
Cuba,1892,131428.55459511417
Sierra Leone,1893,131427.10819608654
Spain,1894,131420.41364811588
Equatorial Guinea,1895,131410.60385923035
Thailand,1896,131410.02453056737
Maldives,1897,131371.0270043955
Luxembourg,1898,131364.697685775
Albania,1899,131341.55382529754
East Timor (Timor-Leste),1900,131295.78439605152
Latvia,1901,131290.34615192018
Vietnam,1902,131285.9392598495
Samoa,1903,131258.8916748
Zimbabwe,1904,131244.78488663505
Gambia,1905,131184.73838123807
Sweden,1906,131178.07136040763
Mali,1907,131168.64312698354
Andorra,1908,131137.96597960396
Turkey,1909,131129.10498817943
Singapore,1910,131127.77946803987
Papua New Guinea,1911,131120.29480577775
Montenegro,1912,131066.47811172568
Hungary,1913,131050.13370056072
United States,1914,131038.6696612115
Brunei,1915,131035.27999835536
Ukraine,1916,131014.47319292832
Zambia,1917,131004.60895504584
Bahrain,1918,130998.91195017786
Antigua and Barbuda,1919,130968.48901263982
Zambia,1920,130954.31250702936
El Salvador,1921,130951.81057140551
Central African Republic,1922,130925.52081727858
France,1923,130891.718703048
Pakistan,1924,130851.44819873522
Sweden,1925,130832.44375369132
Tuvalu,1926,130810.44514962172
Malaysia,1927,130694.03052529576
Sweden,1928,130687.7320442214
Germany,1929,130670.38888270449
Bahamas,1930,130668.20161670516
Nepal,1931,130650.4762792134
Croatia,1932,130623.27409104866
South Sudan,1933,130619.49329129377
Bahrain,1934,130597.24737192236
Nigeria,1935,130593.08054338692
Sri Lanka,1936,130579.61731408512
Togo,1937,130572.27010109504
Lithuania,1938,130534.30917052066
Zambia,1939,130525.36344292312
Qatar,1940,130512.43120752476
Brunei,1941,130501.52132471664
Zimbabwe,1942,130487.32290676751
Djibouti,1943,130470.76218404832
Togo,1944,130469.54492379956
Iceland,1945,130405.94407944853
Monaco,1946,130391.47120160292
Gambia,1947,130369.09772743224
China,1948,130354.91178945126
Switzerland,1949,130344.37925182637
Greece,1950,130336.37362306184
Nicaragua,1951,130334.83819571952
Lebanon,1952,130334.46378005226
"Korea, North",1953,130319.0276188163
Kenya,1954,130317.83096623294
Qatar,1955,130243.45459459962
Czech Republic,1956,130153.22267312602
Vanuatu,1957,130141.66263310608
Bhutan,1958,130131.44753965607
Bosnia and Herzegovina,1959,130125.91792491313
Niger,1960,130107.07477150456
China,1961,130095.25977149465
Eritrea,1962,130086.67001613793
Equatorial Guinea,1963,129991.9043811914
Poland,1964,129982.21569760112
Mauritania,1965,129980.9854705443
Bahamas,1966,129979.9175718448
Cyprus,1967,129960.86613840469
Guinea-Bissau,1968,129951.45033421606
Lithuania,1969,129951.39688246712
South Africa,1970,129948.67568552397
Malta,1971,129937.08532709768
Seychelles,1972,129913.79258445982
Qatar,1973,129897.8971583516
Vietnam,1974,129896.62122930068
Liechtenstein,1975,129878.99748504676
Kyrgyzstan,1976,129865.778171442
Czech Republic,1977,129809.52358015587
Norway,1978,129783.73284787996
Bahamas,1979,129739.05257453232
Bosnia and Herzegovina,1980,129700.5341964088
Bolivia,1981,129697.85015066498
Mauritius,1982,129684.22616069556
Jordan,1983,129673.993989099
"Congo, Democratic Republic of the",1984,129659.47426685618
Israel,1985,129655.68762259671
Cyprus,1986,129652.54990682568
Gabon,1987,129610.87695419972
Croatia,1988,129600.21980302
Cameroon,1989,129599.12869997634
Venezuela,1990,129583.1686571759
Honduras,1991,129569.1956102279
Jamaica,1992,129543.69584963088
Nepal,1993,129507.7668148129
Greece,1994,129506.80158856916
Afghanistan,1995,129503.57892920682
"Congo, Democratic Republic of the",1996,129503.12622187192
Turkey,1997,129494.6018749746
"Congo, Democratic Republic of the",1998,129485.28809170498
Latvia,1999,129452.3589744288
Kenya,2000,129435.7854154288
"Micronesia, Federated States of",2001,129434.80670227105
Lithuania,2002,129424.59405900064
Tuvalu,2003,129383.38817252182
Kazakhstan,2004,129379.71805124466
Djibouti,2005,129334.40274395366
Ireland,2006,129329.2256220952
Rwanda,2007,129323.4539199284
Mauritius,2008,129276.39377009112
Vanuatu,2009,129263.50863811409
Sierra Leone,2010,129244.3337696374
Russia,2011,129242.22698856684
Qatar,2012,129237.44024241297
Bangladesh,2013,129208.0313757644
Czech Republic,2014,129197.62247040232
Yemen,2015,129193.84965204036
Belarus,2016,129168.32635811238
Liberia,2017,129167.04449309711
Ecuador,2018,129161.97417620278
Brunei,2019,129156.42476296853
Romania,2020,129129.9293345656
Djibouti,2021,129123.19387039932
Uzbekistan,2022,129105.95182586642
Nicaragua,2023,129094.26201257195
Estonia,1760,129016.76903630316
Sri Lanka,1761,128992.79859310822
Laos,1762,128972.2343511162
Kyrgyzstan,1763,128956.80576045
Suriname,1764,128954.20005655236
Lebanon,1765,128927.89475702998
Pakistan,1766,128899.89750825574
Madagascar,1767,128872.30232781664
Madagascar,1768,128858.02702241008
"Micronesia, Federated States of",1769,128840.59847359265
China,1770,128839.30823270456
Latvia,1771,128831.55427175212
Italy,1772,128798.6486272224
Papua New Guinea,1773,128794.3583928056
Iceland,1774,128792.84920850208
Costa Rica,1775,128736.13685455936
Portugal,1776,128716.27808682653
Syria,1777,128710.7507447116
Turkey,1778,128699.89778607315
Marshall Islands,1779,128685.0835013925
Mauritius,1780,128656.02290046075
Guyana,1781,128650.72779377336
Slovenia,1782,128650.2671490186
Russia,1783,128625.12731147512
Taiwan,1784,128614.3720811906
Cuba,1785,128595.6134014268
Nauru,1786,128541.99960336208
Syria,1787,128537.84170768924
Equatorial Guinea,1788,128511.89653957586
Bolivia,1789,128509.33921608728
Mauritius,1790,128500.78086433536
Botswana,1791,128478.4353314772
Turkmenistan,1792,128472.01487059536
Cuba,1793,128445.97028070135
Vatican City (Holy See),1794,128440.37864453068
Malaysia,1795,128379.58106104756
Myanmar (Burma),1796,128353.94463738512
Liberia,1797,128353.67873327466
Sao Tome and Principe,1798,128338.57568275696
Pakistan,1799,128337.21958138382
Guinea,1800,128323.96894232726
Azerbaijan,1801,128315.152619341
Turkey,1802,128258.59134709762
Belgium,1803,128250.835044176
Sweden,1804,128229.35823451936
Zambia,1805,128228.99256643358
Paraguay,1806,128206.64345002256
Equatorial Guinea,1807,128193.54652576373
Afghanistan,1808,128190.01509320198
Nauru,1809,128182.23834166017
El Salvador,1810,128170.81189352518
Palau,1811,128151.80018141832
Honduras,1812,128104.84432837483
Romania,1813,128072.03452654828
Nigeria,1814,128050.31244383984
Thailand,1815,127984.1759652056
South Sudan,1816,127946.62131373526
Uzbekistan,1817,127916.50382944375
Russia,1818,127904.34768216696
Germany,1819,127897.48258088484
Bosnia and Herzegovina,1820,127892.14326245016
Samoa,1821,127841.53185653208
United Kingdom,1822,127836.47213507684
Jamaica,1823,127835.20238286846
Afghanistan,1824,127779.0350528784
Moldova,1825,127755.69192311718
Eritrea,1826,127745.61914703537
Palau,1827,127730.73415525284
Hungary,1828,127722.88956405362
Madagascar,1829,127718.80293796532
Vanuatu,1830,127716.66458051998
South Africa,1831,127706.79680655785
Barbados,1832,127667.24865831452
United States,1833,127628.01454392092
Oman,1834,127606.30163011896
Luxembourg,1835,127605.34851254696
Jamaica,1836,127603.17288869616
Cyprus,1837,127588.06721177444
South Africa,1838,127560.30190458005
Guinea,1839,127557.3363719801
Libya,1840,127543.86526593476
Guinea,1841,127509.5386765529
"Congo, Republic of the",1842,127460.68486842152
Belarus,1843,127417.79909423544
Belize,1844,127411.43072425626
Peru,1845,127313.0715893456
Syria,1846,127303.56780773951
Bulgaria,1847,127302.58016131174
Panama,1848,127299.61751481913
North Macedonia,1849,127298.5484599329
China,1850,127286.25180336168
Tajikistan,1851,127275.83063170873
Peru,1852,127274.39588352566
Djibouti,1853,127272.95520786374
Thailand,1854,127261.4293673506
Palau,1855,127214.21399088792
Somalia,1856,127212.67449006536
Zambia,1857,127205.52461661468
Japan,1858,127182.61117375252
Monaco,1859,127146.49723827612
Tonga,1860,127145.24612559954
Spain,1861,127125.75615457108
Morocco,1862,127124.33089557756
Syria,1863,127110.80164066557
Denmark,1864,127102.7993423463
Latvia,1865,127102.03731332776
Turkmenistan,1866,127091.53535814336
East Timor (Timor-Leste),1867,127055.7400318885
United Arab Emirates,1868,127048.74325772296
Norway,1869,127042.68105230787
Peru,1870,127025.65849496104
Mexico,1871,127024.61808396276
Egypt,1872,127013.11904735048
Tunisia,1873,126988.21308446882
Saint Kitts and Nevis,1874,126953.25345144406
Bahamas,1875,126948.08141743176
Venezuela,1876,126937.66630572766
"Congo, Democratic Republic of the",1877,126903.39956667926
Austria,1878,126866.15570345744
Uzbekistan,1879,126856.94955517253
Japan,1880,126845.13589469752
Gabon,1881,126834.31356829696
Oman,1882,126817.99505553424
Norway,1883,126814.1672959802
Angola,1884,126806.80823560542
Myanmar (Burma),1885,126803.95938360062
Norway,1886,126754.1062395962
United States,1887,126743.86774303408
East Timor (Timor-Leste),1888,126719.10937463323
Madagascar,1889,126664.68831200362
Ecuador,1890,126634.9087842554
Italy,1891,126605.65151489733
Uruguay,1892,126584.97585920742
Somalia,1893,126579.65388647652
"Congo, Democratic Republic of the",1894,126571.2510172118
Central African Republic,1895,126542.89494394088
Libya,1896,126523.61059347418
Thailand,1897,126501.85643965306
Eswatini,1898,126500.50184757728
United Kingdom,1899,126499.22706861896
United Kingdom,1900,126452.32297946305
Paraguay,1901,126430.20593446116
Vatican City (Holy See),1902,126421.85607585382
Nepal,1903,126384.5231081774
Paraguay,1904,126353.91648949814
Netherlands,1905,126328.75475277015
Botswana,1906,126324.52419131738
Guinea-Bissau,1907,126317.83319764996
Eritrea,1908,126293.62835411596
Sierra Leone,1909,126277.42128703714
Madagascar,1910,126251.79562809094
Saint Vincent and the Grenadines,1911,126234.485361477
Greece,1912,126192.63201447058
Palau,1913,126187.16267001104
Tuvalu,1914,126186.91357005847
Dominican Republic,1915,126184.4139715136
Tunisia,1916,126183.93603864971
Papua New Guinea,1917,126156.83725404897
Equatorial Guinea,1918,126154.8265555073
Guyana,1919,126141.11918622607
Ecuador,1920,126128.71003878165
Kuwait,1921,126111.38709940657
Myanmar (Burma),1922,126104.71026163569
Benin,1923,126102.2304094233
Jamaica,1924,126095.63884589798
Nepal,1925,126057.35623411497
Indonesia,1926,126008.87466083842
Palau,1927,125962.06279446874
United States,1928,125906.17439657684
Honduras,1929,125857.93982179476
Thailand,1930,125854.63381393332
East Timor (Timor-Leste),1931,125811.59663130494
Benin,1932,125804.64315271488
Japan,1933,125777.31308096272
Monaco,1934,125733.36112007516
Turkmenistan,1935,125731.5464870042
Benin,1936,125674.58369011647
Kosovo,1937,125660.94073196288
Sweden,1938,125660.22553230864
Moldova,1939,125650.06495065772
Mali,1940,125637.71640212565
Sudan,1941,125619.51355208036
Bolivia,1942,125616.91405252316
Chile,1943,125595.7612272442
Laos,1944,125584.86554288294
Central African Republic,1945,125575.26571697052
Argentina,1946,125570.45082068205
Georgia,1947,125550.50215793987
United States,1948,125520.41647641062
Dominican Republic,1949,125514.35329250529
Greece,1950,125500.98819351426
Tanzania,1951,125475.75932854658
Eswatini,1952,125450.35438795984
Taiwan,1953,125425.38484522424
Saudi Arabia,1954,125418.5657920634
Zimbabwe,1955,125394.43828259944
Sudan,1956,125387.92923234012
"Micronesia, Federated States of",1957,125371.97301523338
New Zealand,1958,125350.17959156432
Suriname,1959,125333.0716419256
Belarus,1960,125315.78071932914
Saint Lucia,1961,125315.7084843172
Angola,1962,125305.64117391722
Ethiopia,1963,125302.968124172
Uzbekistan,1964,125301.13253750135
Dominican Republic,1965,125257.15840066737
United Kingdom,1966,125232.80599187309
Libya,1967,125213.78382736184
Cuba,1968,125207.24178114726
"Korea, North",1969,125186.14712662034
Belize,1970,125162.41455726764
Finland,1971,125144.95953561034
Papua New Guinea,1972,125126.48315099976
Morocco,1973,125115.03609652507
Barbados,1974,125070.74493749945
Dominican Republic,1975,125065.61694060566
Greece,1976,125052.00161855618
Tanzania,1977,125038.57851249662
Liechtenstein,1978,125037.21215446132
Cuba,1979,125034.31033653863
Vanuatu,1980,125034.24105668008
Belgium,1981,125032.44396435223
Burkina Faso,1982,125029.36431610992
Central African Republic,1983,125024.97959450047
France,1984,125022.65405414643
Brazil,1985,125018.71811333968
Estonia,1986,125013.77643648314
Mozambique,1987,124962.75979144045
Angola,1988,124924.45131783168
Mexico,1989,124891.1865934106
United Arab Emirates,1990,124879.498646748
Netherlands,1991,124773.54243599664
Maldives,1992,124772.5361040374
Trinidad and Tobago,1993,124767.0226553546
Andorra,1994,124753.80402524132
Colombia,1995,124739.88265773783
Libya,1996,124690.76154138344
Mauritania,1997,124690.6247181991
Egypt,1998,124677.25976707424
Bahrain,1999,124663.98480711629
Singapore,2000,124658.4752811362
Lesotho,2001,124642.09930899368
Libya,2002,124619.43185595864
Austria,2003,124593.3027419886
Venezuela,2004,124579.3273386072
Bolivia,2005,124562.342142442
South Africa,2006,124545.28602621016
Iceland,2007,124541.84775280542
Guinea,2008,124527.1391856486
Turkmenistan,2009,124516.47765481602
Gabon,2010,124500.4921812726
Somalia,2011,124452.41552661933
China,2012,124447.5207766809
Australia,2013,124444.08221455012
Greece,2014,124419.60626405604
Cyprus,2015,124415.28214812488
Bahamas,2016,124412.76911675736
"Congo, Democratic Republic of the",2017,124412.50280814923
Ghana,2018,124403.80614744026
Paraguay,2019,124402.1924563982
Sierra Leone,2020,124359.9241759652
North Macedonia,2021,124351.56881577718
"Congo, Democratic Republic of the",2022,124319.95594685168
Kuwait,2023,124315.8976259986
"Congo, Democratic Republic of the",1760,124283.42572920393
Malta,1761,124281.09635745166
Liberia,1762,124243.11174591098
Jordan,1763,124241.27947141486
Belgium,1764,124240.35565598696
San Marino,1765,124218.98402555224
Singapore,1766,124215.62658785396
Canada,1767,124213.64737015509
Lebanon,1768,124204.6333907762
Taiwan,1769,124150.26882982788
Barbados,1770,124125.16529420398
Benin,1771,124118.02928483022
Italy,1772,124116.11452035612
South Sudan,1773,124076.16715524557
Moldova,1774,124068.45184959908
Grenada,1775,124064.16476157372
Turkmenistan,1776,124049.27700830692
Uzbekistan,1777,124048.05527332595
Malawi,1778,124031.52482448512
Denmark,1779,124016.1715187882
China,1780,124009.98046480336
Haiti,1781,124003.25297076703
Saint Kitts and Nevis,1782,123959.16296568052
Zimbabwe,1783,123954.61912518462
Eritrea,1784,123896.32935799385
Guatemala,1785,123854.65859766632
Belize,1786,123835.17389827767
"Korea, South",1787,123807.30474823788
Portugal,1788,123807.04783693458
Togo,1789,123797.561647524
Denmark,1790,123785.77198089492
Iraq,1791,123729.67045304748
Zimbabwe,1792,123728.43733044024
Djibouti,1793,123717.12199866396
Zambia,1794,123712.05973813272
Guinea-Bissau,1795,123701.0843980924
Iran,1796,123695.16832805406
Malta,1797,123649.8086776866
"Korea, South",1798,123648.50748655316
"Korea, North",1799,123641.4850787572
Mali,1800,123631.36044228384
Nepal,1801,123626.52331728063
Thailand,1802,123619.87236258783
Namibia,1803,123580.21707774534
Laos,1804,123576.32259391272
Iran,1805,123563.78787818328
Azerbaijan,1806,123541.71508681122
Kuwait,1807,123518.5632389282
Tuvalu,1808,123492.1911656008
Samoa,1809,123477.6410440591
Equatorial Guinea,1810,123451.21687468931
Moldova,1811,123427.41385986324
Paraguay,1812,123392.5670128903
Equatorial Guinea,1813,123382.73660668498
Afghanistan,1814,123356.71135532243
Benin,1815,123352.9988507191
Malawi,1816,123322.12821589076
Malaysia,1817,123304.398549464
Zimbabwe,1818,123271.84632735474
El Salvador,1819,123230.55072639397
Senegal,1820,123226.79297120558
Marshall Islands,1821,123216.58700144092
Vanuatu,1822,123197.35487402845
Russia,1823,123184.10230933595
Kazakhstan,1824,123178.71164845064
Russia,1825,123174.98434539736
Mozambique,1826,123167.04165052608
Benin,1827,123164.98676385544
Iceland,1828,123140.74119914151
Angola,1829,123095.25670956512
Cuba,1830,123077.26697478836
Cabo Verde,1831,123022.6047925856
Czech Republic,1832,122949.8958911286
"Korea, North",1833,122933.73305398856
Cambodia,1834,122911.90722685978
Colombia,1835,122905.97965449197
Greece,1836,122885.43900832727
Papua New Guinea,1837,122875.43694026938
Mauritius,1838,122850.286481981
Jordan,1839,122837.47591219192
Central African Republic,1840,122836.80013590307
Serbia,1841,122802.61102840654
Ireland,1842,122768.45027858324
Trinidad and Tobago,1843,122763.44294074652
Equatorial Guinea,1844,122761.9926568426
Ghana,1845,122738.90162384484
Papua New Guinea,1846,122707.56765451132
Azerbaijan,1847,122689.35043357674
Portugal,1848,122686.92948163116
Vanuatu,1849,122665.25303761206
Estonia,1850,122649.70186397832
Eritrea,1851,122645.36234307777
Panama,1852,122644.72919113984
Egypt,1853,122640.0817030211
Bulgaria,1854,122573.01892958906
Belarus,1855,122563.44487987227
Kenya,1856,122555.6652181834
Malta,1857,122552.0614649448
Nigeria,1858,122540.55198611076
Mauritania,1859,122528.0262200304
Italy,1860,122503.0331302886
Armenia,1861,122460.6037210183
Kyrgyzstan,1862,122440.22140592676
Sudan,1863,122411.0178259996
Montenegro,1864,122400.06556818377
Kyrgyzstan,1865,122390.8804186242
Seychelles,1866,122386.37349883329
Madagascar,1867,122354.3660248328
Netherlands,1868,122349.77942896746
Bosnia and Herzegovina,1869,122326.960853865
Dominica,1870,122304.7658989738
Cabo Verde,1871,122296.99098246144
Moldova,1872,122284.8966549887
Kyrgyzstan,1873,122265.53551767432
Saint Lucia,1874,122229.5647636384
Germany,1875,122224.5358865072
Malaysia,1876,122138.8683269075
Comoros,1877,122122.40873962134
Lithuania,1878,122109.45568357468
Maldives,1879,122058.9533662006
Chile,1880,122053.58497930523
Libya,1881,122050.21997941412
Paraguay,1882,122038.00023712969
Albania,1883,122019.18167476826
Peru,1884,122006.92007246432
Egypt,1885,122006.3210993062
Ireland,1886,121997.02760605467
Bhutan,1887,121977.23906153203
Mozambique,1888,121954.98944196689
Yemen,1889,121934.86903142188
Sri Lanka,1890,121930.87439462663
Mexico,1891,121930.65384752028
Liechtenstein,1892,121895.12300758786
Tunisia,1893,121889.74769119444
Afghanistan,1894,121859.80667810536
Qatar,1895,121833.58424247048
Ecuador,1896,121817.64828821628
Syria,1897,121800.16021338408
Bahamas,1898,121781.5547170558
San Marino,1899,121769.21359801282
Seychelles,1900,121766.03929155956
Estonia,1901,121748.755956544
Fiji,1902,121723.71795416294
Uzbekistan,1903,121715.73487566084
Argentina,1904,121714.77334942971
Saint Vincent and the Grenadines,1905,121695.29100744516
"Korea, South",1906,121693.20979183572
Gambia,1907,121687.27610263837
Uzbekistan,1908,121663.910513701
Liberia,1909,121638.82005366636
Cameroon,1910,121578.61895473149
Togo,1911,121576.35932597774
Liberia,1912,121574.43241855236
Myanmar (Burma),1913,121558.57191627736
Australia,1914,121550.96704122172
United Kingdom,1915,121495.46522382044
United States,1916,121490.4373535713
Tunisia,1917,121487.2769764408
Botswana,1918,121480.87186077116
Equatorial Guinea,1919,121437.36829199737
Barbados,1920,121421.8268349342
Portugal,1921,121391.32723212612
Rwanda,1922,121387.8825337983
Italy,1923,121385.37496814204
Malta,1924,121358.6605745556
Kosovo,1925,121352.10062694388
Japan,1926,121333.18032433024
Mauritania,1927,121297.66768938156
"Korea, South",1928,121277.1663576347
Rwanda,1929,121245.59672864512
Nicaragua,1930,121228.0978973366
Denmark,1931,121210.85636172185
Jordan,1932,121153.04631617716
Sao Tome and Principe,1933,121126.99289965276
Saudi Arabia,1934,121104.34678492667
India,1935,121096.97054419208
Pakistan,1936,121086.69065534048
Angola,1937,121070.98701437404
Belize,1938,121069.88110078746
Central African Republic,1939,121047.2504169875
Panama,1940,121046.3098494672
Kenya,1941,120971.7237923833
Egypt,1942,120967.1686554187
Paraguay,1943,120907.66058742578
Botswana,1944,120897.53454221984
Antigua and Barbuda,1945,120879.90433038837
Tajikistan,1946,120864.68698037889
Ecuador,1947,120798.78332450488
Maldives,1948,120775.19030528574
Bangladesh,1949,120760.5254780011
Qatar,1950,120728.58144031142
Guatemala,1951,120695.70568328872
Ukraine,1952,120695.36688890852
Lesotho,1953,120647.578953583
Barbados,1954,120642.83511834856
Singapore,1955,120635.56530571288
Central African Republic,1956,120622.6641200872
Saint Kitts and Nevis,1957,120599.51180160049
Equatorial Guinea,1958,120578.88606779702
Togo,1959,120540.84678139894
Argentina,1960,120532.94567005192
Nauru,1961,120527.62241752498
Samoa,1962,120521.68699701189
Bhutan,1963,120519.55910139256
Angola,1964,120457.18747444903
Brunei,1965,120438.81622323388
Finland,1966,120438.408149065
Bolivia,1967,120417.90413959496
Ireland,1968,120416.0820459159
Saint Lucia,1969,120358.15272189931
Georgia,1970,120344.60242142588
Panama,1971,120299.5906666533
Dominica,1972,120267.67719086364
Gabon,1973,120257.78829482952
Mexico,1974,120241.5578243678
Malta,1975,120227.81662129496
Slovakia,1976,120217.03353899476
Jordan,1977,120211.48322139429
Bahamas,1978,120202.12942526328
Oman,1979,120154.3177711528
Brunei,1980,120103.8066707465
Zimbabwe,1981,120098.53132654466
Kazakhstan,1982,120059.75346965836
Morocco,1983,120050.15713117424
Latvia,1984,120046.67902857924
Cuba,1985,120030.38599326336
Mozambique,1986,120023.44730644506
Suriname,1987,120018.87185272983
Singapore,1988,119984.45067104428
Tonga,1989,119926.90978013548
Cambodia,1990,119912.51867991211
Mauritania,1991,119860.39187874673
Lithuania,1992,119854.0986811388
Finland,1993,119853.94897335244
Ireland,1994,119785.55158429415
Serbia,1995,119774.4249836745
Kenya,1996,119765.89411962812
Botswana,1997,119762.67939727024
Indonesia,1998,119665.6190403651
Sri Lanka,1999,119589.90022450835
Benin,2000,119585.76583409644
"Korea, North",2001,119561.06856518604
Israel,2002,119501.01018157316
Cambodia,2003,119482.74457417194
Andorra,2004,119464.35865334827
Somalia,2005,119463.73994936582
Bulgaria,2006,119393.62814204494
Sierra Leone,2007,119341.40412957544
Uruguay,2008,119336.0074563566
Cuba,2009,119331.75652433196
Paraguay,2010,119311.66419225474
Kyrgyzstan,2011,119265.82605040904
Barbados,2012,119259.59214801548
Austria,2013,119247.77691168163
Pakistan,2014,119223.25311221006
Saint Kitts and Nevis,2015,119195.89148730296
Brunei,2016,119184.82722483783
Bosnia and Herzegovina,2017,119179.07510157602
Pakistan,2018,119154.65652201376
Georgia,2019,119116.10264509553
Botswana,2020,119114.9372947647
Iraq,2021,119106.02893342558
Honduras,2022,119089.03203516098
Israel,2023,119086.008536601
Saudi Arabia,1760,119065.21741037554
Luxembourg,1761,119064.70163242314
Luxembourg,1762,119040.85776879473
Cambodia,1763,119038.9962764361
Namibia,1764,118942.82681378486
United States,1765,118920.5249460719
Turkmenistan,1766,118917.53545520676
Kuwait,1767,118905.73621395796
Paraguay,1768,118905.615129544
Cameroon,1769,118889.85440497912
Oman,1770,118849.34042097324
Sudan,1771,118837.48514614475
Israel,1772,118831.19584117016
Sierra Leone,1773,118809.05679562336
Saint Kitts and Nevis,1774,118802.78369077996
Saint Vincent and the Grenadines,1775,118778.8118371991
Oman,1776,118749.90381477607
Liechtenstein,1777,118726.58198997757
Madagascar,1778,118709.60289552424
Mauritius,1779,118688.54278388283
Tuvalu,1780,118684.6948104275
Kuwait,1781,118620.64503965074
Argentina,1782,118619.84348823768
Nauru,1783,118596.2198163588
Nicaragua,1784,118587.82761445978
Argentina,1785,118586.78838270114
Mongolia,1786,118584.37568860184
Luxembourg,1787,118566.79742988526
Kenya,1788,118537.70466640766
Mozambique,1789,118521.80574409844
Nauru,1790,118516.07955041654
Malta,1791,118442.88933163998
Monaco,1792,118428.4237006415
Lebanon,1793,118382.04943398322
Venezuela,1794,118359.2872907488
Vanuatu,1795,118310.41554857654
Dominica,1796,118302.27036883251
Uruguay,1797,118279.89146205464
Saint Vincent and the Grenadines,1798,118265.63504047552
Brunei,1799,118234.38039467671
Burkina Faso,1800,118232.49315212952
Chad,1801,118191.37878173847
Mali,1802,118187.19089377324
Lebanon,1803,118169.84519137944
India,1804,118161.67910295728
Spain,1805,118141.92329375242
Cameroon,1806,118141.45182328204
Hungary,1807,118132.11151178286
Grenada,1808,118121.62338517078
Cyprus,1809,118083.49572406536
Togo,1810,118083.13413777876
Maldives,1811,118061.08455650623
Colombia,1812,118058.3013622308
Kiribati,1813,118027.60103575564
Afghanistan,1814,118026.73785941456
South Sudan,1815,118026.23503965142
Germany,1816,118021.28951884148
Malaysia,1817,117909.5452848862
Romania,1818,117884.75756440456
Solomon Islands,1819,117838.71659727818
Antigua and Barbuda,1820,117838.15512227664
Myanmar (Burma),1821,117832.86828120163
Croatia,1822,117825.88550798212
