country,year,morts
Laos,1970,19810
Maldives,1970,95065
Botswana,1970,83859
Afghanistan,1970,9429
Guatemala,1971,74912
South Sudan,1971,74423
Azerbaijan,1971,35553
China,1971,43408
Russia,1971,74026
Comoros,1971,48704
Solomon Islands,1971,51533
Australia,1971,66897
Andorra,1971,26091
Iraq,1971,25905
United Kingdom,1971,89332
Egypt,1971,4141
Japan,1971,55790
Zambia,1971,86659
Ukraine,1971,47010
Cameroon,1971,83212
Palau,1971,39173
Russia,1971,17743
Senegal,1971,2609
Canada,1971,35128
Costa Rica,1971,1623
India,1971,35333
Poland,1971,35688
Serbia,1971,57698
Lithuania,1971,23871
Bulgaria,1971,63693
Guinea-Bissau,1971,87633
Israel,1971,23303
Liechtenstein,1971,90849
Japan,1971,75302
Guinea-Bissau,1971,35769
Argentina,1971,66932
Liberia,1971,97676
Nauru,1971,55827
Paraguay,1971,44668
Finland,1971,71033
Moldova,1971,35279
Slovakia,1971,11285
Tajikistan,1971,63126
Chile,1971,46209
Zambia,1971,62700
Mauritania,1971,3692
Qatar,1971,48390
Iraq,1971,68568
Somalia,1971,40756
Mauritius,1971,87654
Austria,1971,93864
Honduras,1971,8639
Eswatini,1971,49761
Guyana,1971,66169
Barbados,1971,70788
Barbados,1971,38477
Montenegro,1971,77204
China,1971,52060
Micronesia,1971,71613
Colombia,1971,94011
Liechtenstein,1971,67811
Sao Tome and Principe,1971,95474
Austria,1971,33562
Solomon Islands,1971,99362
Uruguay,1971,86843
Lebanon,1971,18000
Venezuela,1971,15092
Oman,1971,31254
Tunisia,1971,4671
Malaysia,1971,60562
Ecuador,1971,19095
Peru,1971,67878
Mongolia,1971,38520
Slovakia,1971,38700
Brunei,1971,34791
Singapore,1971,40733
Tuvalu,1971,83653
Dominican Republic,1971,42357
United Arab Emirates,1971,28662
Zimbabwe,1971,75696
Ethiopia,1971,66997
Egypt,1971,25713
Suriname,1971,18145
Comoros,1971,26438
Netherlands,1971,30452
Saint Vincent and the Grenadines,1971,67128
San Marino,1971,72232
Bangladesh,1971,57973
Sri Lanka,1971,85267
Algeria,1971,18830
Congo,1971,69342
Qatar,1971,48988
Equatorial Guinea,1971,98472
Qatar,1971,57602
Fiji,1971,69861
Thailand,1971,40415
Zimbabwe,1971,86676
Nicaragua,1971,22781
Andorra,1971,9993
Jordan,1971,41840
Fiji,1971,81689
Kazakhstan,1971,11549
Togo,1971,45217
Uzbekistan,1971,95191
Rwanda,1971,12487
Oman,1971,75323
Croatia,1971,35815
Colombia,1971,36196
Dominican Republic,1971,39207
Liberia,1971,66666
Togo,1971,20451
Turkey,1971,86271
Malta,1971,3332
Honduras,1971,1736
Serbia,1971,37615
Brunei,1971,51450
China,1971,84011
Austria,1971,1232
Guinea,1971,97866
Sao Tome and Principe,1971,50373
United Arab Emirates,1971,58796
Armenia,1971,39523
Timor-Leste,1971,54551
Costa Rica,1971,67471
Vatican City,1971,72269
Djibouti,1971,25514
United States,1971,8567
Tuvalu,1971,1364
Panama,1971,33378
Cambodia,1971,9647
France,1971,27339
Vanuatu,1971,80152
Belize,1971,15840
Singapore,1971,46383
Congo,1971,12924
Jordan,1971,95204
Benin,1971,93077
Luxembourg,1971,86311
Sweden,1971,50887
Bahrain,1971,97747
United States,1971,48564
Burkina Faso,1971,86526
Angola,1971,51619
Belgium,1971,33647
Thailand,1971,87581
Oman,1971,64067
Slovakia,1971,16886
Ghana,1971,91931
Belize,1971,41924
Austria,1971,67051
Togo,1971,48521
Samoa,1971,6220
Fiji,1971,97663
Albania,1971,43388
Equatorial Guinea,1971,66207
Vanuatu,1971,59187
Kenya,1971,91051
Finland,1971,13322
Grenada,1971,72678
Cameroon,1971,64207
Liechtenstein,1971,97409
Kiribati,1971,12665
Germany,1971,20519
Malta,1971,57185
Solomon Islands,1971,44575
Turkmenistan,1971,71607
Seychelles,1971,39710
Singapore,1971,32720
Luxembourg,1971,76004
United Arab Emirates,1971,22284
France,1971,5659
Barbados,1971,3962
Burundi,1971,97270
Tajikistan,1971,13627
Botswana,1971,3410
Jordan,1971,67124
Benin,1971,19429
Equatorial Guinea,1971,88774
Djibouti,1971,36993
Afghanistan,1971,65556
Dominica,1971,31740
Togo,1971,77764
Equatorial Guinea,1971,86973
Austria,1971,5464
Bhutan,1971,47157
Afghanistan,1971,78694
Romania,1971,8166
Peru,1971,88158
Switzerland,1971,13646
Spain,1971,21310
Seychelles,1971,35408
Czech Republic,1971,19034
Andorra,1971,58846
Madagascar,1971,80903
Cambodia,1971,93517
Sudan,1971,9253
Guinea-Bissau,1971,78177
Ethiopia,1971,55918
Niger,1971,22999
Lithuania,1971,88649
Bahrain,1971,79275
Niger,1971,16443
Papua New Guinea,1971,15741
Dominican Republic,1971,16341
Brunei,1971,90194
Micronesia,1971,82384
Kenya,1971,17740
Vietnam,1971,81002
South Sudan,1971,63485
Namibia,1971,17979
Peru,1971,84544
Uruguay,1971,15260
Benin,1971,58180
Colombia,1971,81824
Benin,1971,60785
Switzerland,1971,27606
India,1971,12364
Belize,1971,43791
Lesotho,1971,4953
Laos,1971,25444
Nicaragua,1971,28877
Nigeria,1971,3570
Estonia,1971,33391
Comoros,1971,17476
Georgia,1971,11392
Japan,1971,98702
Mali,1971,79177
Uganda,1971,91990
Turkmenistan,1971,22087
Armenia,1971,41509
Suriname,1971,35664
Equatorial Guinea,1971,26558
Mozambique,1971,61306
Tanzania,1971,97664
Sri Lanka,1971,10302
Nicaragua,1971,7354
Finland,1971,90988
Tanzania,1971,25958
Namibia,1971,96826
Timor-Leste,1971,78538
Seychelles,1971,92659
Marshall Islands,1971,36686
Rwanda,1971,22508
Palau,1971,79923
Sao Tome and Principe,1971,52610
Monaco,1971,80875
Malta,1971,51258
Mongolia,1971,22420
Saudi Arabia,1971,86463
Saint Vincent and the Grenadines,1971,61777
Monaco,1971,44419
Eswatini,1971,39880
Iceland,1971,68618
Botswana,1971,14553
Botswana,1971,71539
Mauritania,1971,60466
Lesotho,1971,36626
Sao Tome and Principe,1971,42243
Mongolia,1971,1726
Albania,1971,57557
Poland,1971,17720
Burundi,1971,86522
Mexico,1971,31666
Slovakia,1971,26161
Netherlands,1971,84834
Cameroon,1971,7226
Bosnia and Herzegovina,1971,77093
Iraq,1971,5970
Brunei,1971,73358
Rwanda,1971,51803
Hungary,1971,51472
Mozambique,1971,35558
Italy,1971,69417
Bahamas,1971,51106
Belgium,1971,6543
Chile,1971,8130
Sierra Leone,1971,52218
Taiwan,1971,15134
Mongolia,1971,80875
Tuvalu,1971,32186
Argentina,1971,27813
San Marino,1971,55552
North Korea,1971,42022
Estonia,1971,75741
Netherlands,1971,7133
Australia,1971,52141
Georgia,1971,60246
Brazil,1971,84724
Marshall Islands,1971,69861
Portugal,1971,6973
Indonesia,1971,56043
Togo,1971,72746
Dominican Republic,1971,18261
Bahamas,1971,83051
Malta,1971,38935
Iceland,1971,82450
South Sudan,1971,93764
Tanzania,1971,1992
Mexico,1971,39540
Zimbabwe,1971,90318
Libya,1971,27335
Paraguay,1971,69132
Portugal,1971,94211
Liechtenstein,1971,3949
Benin,1972,22725
Sri Lanka,1972,31071
Azerbaijan,1972,26477
Uzbekistan,1972,53636
Malta,1972,72126
Serbia,1972,41005
Philippines,1972,79165
Kazakhstan,1972,66601
Belgium,1972,13894
Tajikistan,1972,70300
Latvia,1972,20177
Georgia,1972,6477
Mauritius,1972,79181
Colombia,1972,67951
Congo,1972,63649
Liberia,1972,39192
Kenya,1972,7207
Namibia,1972,9369
Togo,1972,83154
Chad,1972,67297
Italy,1972,88326
Ecuador,1972,2282
Uzbekistan,1972,82362
Saint Vincent and the Grenadines,1972,18647
Algeria,1972,94686
Bahrain,1972,88623
Rwanda,1972,37381
Tonga,1972,38214
Somalia,1972,90029
Algeria,1972,69919
Belgium,1972,85929
Cameroon,1972,51774
Switzerland,1972,28454
Myanmar,1972,1029
Guinea-Bissau,1972,50460
Turkey,1972,76237
Zimbabwe,1972,85013
Kazakhstan,1972,53582
Turkey,1972,83694
Thailand,1972,84518
North Macedonia,1972,76182
Barbados,1972,36371
Mexico,1972,3480
Cambodia,1972,10038
Tonga,1972,25782
Dominica,1972,64444
New Zealand,1972,60837
New Zealand,1972,86050
Chile,1972,10421
Netherlands,1972,50098
Pakistan,1972,89394
Nigeria,1972,87611
Somalia,1972,24052
Argentina,1972,69332
Montenegro,1972,34895
China,1972,73038
Kyrgyzstan,1972,46610
Taiwan,1972,2287
Solomon Islands,1972,87770
Cyprus,1972,26124
Colombia,1972,21329
Suriname,1972,37697
Grenada,1972,59617
Sierra Leone,1972,63583
Norway,1972,26382
Croatia,1972,68463
Denmark,1972,94245
North Macedonia,1972,30905
Qatar,1972,90894
Germany,1972,21365
Ireland,1972,19129
Tuvalu,1972,29984
Yemen,1972,47358
Nauru,1972,79211
Cameroon,1972,25490
Oman,1972,56434
Chad,1972,6971
Colombia,1972,19450
Slovenia,1972,15656
Saint Kitts and Nevis,1972,42054
Marshall Islands,1972,99433
Brazil,1972,8272
Nauru,1972,40856
Guinea,1972,69804
Morocco,1972,27529
Croatia,1972,34754
Fiji,1972,36878
Ghana,1972,20956
Seychelles,1972,59160
Samoa,1972,24682
Uganda,1972,97409
Belize,1972,36368
Tuvalu,1972,49448
Qatar,1972,35937
Eswatini,1972,19163
Croatia,1972,18140
Costa Rica,1972,34935
Iran,1972,24737
Lesotho,1972,36362
Venezuela,1972,88250
Austria,1972,4104
Zambia,1972,34173
Japan,1972,3411
Belarus,1972,28603
Montenegro,1972,98983
Tuvalu,1972,62431
Fiji,1972,91274
Tuvalu,1972,77539
Qatar,1972,13838
Poland,1972,74858
Tajikistan,1972,86087
Slovakia,1972,52852
South Korea,1972,77045
Nauru,1972,44911
Cyprus,1972,57686
Thailand,1972,38650
Ecuador,1972,93524
Algeria,1972,35701
Andorra,1972,86425
Paraguay,1972,69515
Hungary,1972,67882
Central African Republic,1972,78528
Romania,1972,69172
Guinea,1972,31927
Kazakhstan,1972,64835
Somalia,1972,25620
Cyprus,1972,1346
Timor-Leste,1972,46769
Guinea,1972,21177
Pakistan,1972,17199
Iraq,1972,13934
Nauru,1972,65021
Bhutan,1972,30029
Gabon,1972,71536
Comoros,1972,42019
Benin,1972,19729
United States,1972,82319
Botswana,1972,70302
Tuvalu,1972,99751
Argentina,1972,32332
Senegal,1972,36183
El Salvador,1972,46609
Armenia,1972,38916
Romania,1972,4035
Bulgaria,1972,68860
Vietnam,1972,89672
Malawi,1972,97958
Lesotho,1972,31074
Uganda,1972,87846
Kyrgyzstan,1972,62401
Latvia,1972,25613
Nauru,1972,59574
Belize,1972,6825
Albania,1972,41587
Mozambique,1972,42248
Brazil,1972,90038
Liberia,1972,88532
Liberia,1972,41704
Samoa,1972,63688
Palau,1972,15363
Fiji,1972,13989
Comoros,1972,48860
Costa Rica,1972,60725
Laos,1972,39260
Belize,1972,15138
France,1972,40472
Myanmar,1972,90388
Burundi,1972,99507
South Africa,1972,98157
Ukraine,1972,22618
Bahamas,1972,92155
Angola,1972,47063
North Macedonia,1972,19004
Burundi,1972,52595
Nauru,1972,21220
Hungary,1972,53883
San Marino,1972,30024
Ethiopia,1972,18521
Netherlands,1972,11753
Cuba,1972,75273
United States,1972,46337
Egypt,1972,91784
Switzerland,1972,32325
Madagascar,1972,26335
Liberia,1972,10536
Germany,1972,32085
Equatorial Guinea,1972,34287
Costa Rica,1972,9000
South Africa,1972,87125
Panama,1972,81777
Indonesia,1972,29191
Senegal,1972,98842
Grenada,1972,96160
Cambodia,1972,13967
San Marino,1972,45574
Georgia,1972,14246
Solomon Islands,1972,73003
United Arab Emirates,1972,15347
Jamaica,1972,68358
Peru,1972,84944
Vietnam,1972,16382
Sao Tome and Principe,1972,67720
Zimbabwe,1972,81135
Egypt,1972,83299
India,1972,99032
Benin,1972,81296
Tanzania,1972,9807
Sierra Leone,1972,34203
Rwanda,1972,38785
Mali,1972,53301
Dominica,1972,68083
Romania,1972,55042
Bolivia,1972,26710
Yemen,1972,65478
Slovakia,1972,42411
Moldova,1972,16773
Tunisia,1972,70891
Belgium,1972,81693
Greece,1972,16710
Maldives,1972,57003
San Marino,1972,32571
Armenia,1972,96415
Mali,1972,89238
Laos,1972,1711
Poland,1972,45649
Dominica,1972,22889
El Salvador,1972,32304
Ethiopia,1972,8439
Morocco,1972,94909
Portugal,1972,93811
Lesotho,1972,42126
Dominica,1972,40054
Canada,1972,5588
San Marino,1972,85039
Mauritius,1972,8511
Cambodia,1972,60890
Turkey,1972,23674
Sudan,1972,57820
Palau,1972,51992
Niger,1972,77666
Portugal,1972,20238
Tajikistan,1972,65333
Mauritania,1972,86134
United Arab Emirates,1972,59234
Thailand,1972,43294
Myanmar,1972,86360
Palau,1972,72362
Palau,1972,35487
Colombia,1972,69396
Benin,1972,42930
United Arab Emirates,1972,45472
Belarus,1972,66602
Thailand,1972,25285
Hungary,1972,21229
Monaco,1972,26413
Tonga,1972,18310
Iceland,1972,70141
Papua New Guinea,1972,78113
Burundi,1972,25517
Trinidad and Tobago,1972,79775
South Korea,1972,22386
Honduras,1972,27965
Myanmar,1972,18211
Uruguay,1972,63642
Canada,1972,77454
Panama,1972,60525
Mexico,1972,57170
Russia,1972,71627
Czech Republic,1972,58941
Sao Tome and Principe,1972,99312
Bhutan,1972,66452
Turkmenistan,1972,51465
Malta,1972,14263
Ecuador,1972,67514
Uganda,1972,64111
Armenia,1972,21107
Kazakhstan,1972,85010
Saint Lucia,1972,12368
Singapore,1972,92959
Moldova,1972,86022
Ireland,1972,21137
Iceland,1972,7930
Eritrea,1972,35556
Jamaica,1972,84162
Spain,1972,11199
Botswana,1972,42072
Kyrgyzstan,1972,48835
Bahamas,1972,37534
Brazil,1972,53483
Brazil,1972,7155
Peru,1972,12734
Croatia,1972,67899
Monaco,1972,12111
Sweden,1972,95107
Bosnia and Herzegovina,1972,44253
Singapore,1972,49377
Afghanistan,1972,40420
Eritrea,1972,13151
Hungary,1972,17251
Tunisia,1972,72168
Uzbekistan,1973,4432
El Salvador,1973,17074
Libya,1973,97299
Monaco,1973,39206
Sudan,1973,15942
Australia,1973,82189
Ireland,1973,24036
Guatemala,1973,6893
Argentina,1973,18733
Qatar,1973,96484
Philippines,1973,66843
Nepal,1973,10538
Belize,1973,14919
Vietnam,1973,91978
Laos,1973,57207
Argentina,1973,8809
Bolivia,1973,64523
Uruguay,1973,46766
Bolivia,1973,30986
Latvia,1973,25093
India,1973,32660
North Macedonia,1973,41877
South Africa,1973,43472
Congo,1973,81832
Turkmenistan,1973,3283
Egypt,1973,32080
Romania,1973,25518
Tunisia,1973,21162
Sudan,1973,26443
Indonesia,1973,2382
Moldova,1973,86534
Somalia,1973,93974
Angola,1973,90015
Central African Republic,1973,75711
Panama,1973,60749
Bhutan,1973,25693
Peru,1973,36294
Kuwait,1973,48780
Trinidad and Tobago,1973,60504
Kyrgyzstan,1973,92330
Poland,1973,90739
Trinidad and Tobago,1973,83963
Maldives,1973,33029
Albania,1973,85425
Mauritania,1973,45774
Syria,1973,78247
Yemen,1973,25142
Yemen,1973,69692
Bolivia,1973,83495
Suriname,1973,28921
Haiti,1973,12039
Equatorial Guinea,1973,99706
Cambodia,1973,74980
Ukraine,1973,2629
Australia,1973,25352
Dominica,1973,49492
France,1973,22207
Papua New Guinea,1973,12523
Belgium,1973,31129
Guinea,1973,70579
Zambia,1973,36427
Afghanistan,1973,71777
Maldives,1973,17003
Vanuatu,1973,47596
Liberia,1973,4816
Serbia,1973,20110
Angola,1973,67104
Malaysia,1973,46598
Kuwait,1973,62958
Mozambique,1973,64499
Switzerland,1973,5105
Dominican Republic,1973,70590
Turkey,1973,93798
Georgia,1973,90797
Gabon,1973,21382
Jordan,1973,99440
South Sudan,1973,22170
Saint Vincent and the Grenadines,1973,31295
Saint Kitts and Nevis,1973,92535
United States,1973,97698
Zambia,1973,51617
United States,1973,38539
Luxembourg,1973,18920
San Marino,1973,36092
North Macedonia,1973,43339
Ghana,1973,75660
South Sudan,1973,13037
San Marino,1973,73796
India,1973,40552
Croatia,1973,15446
Tajikistan,1973,75795
Iraq,1973,28514
India,1973,83130
Cameroon,1973,11582
Zambia,1973,57678
Tunisia,1973,49458
Romania,1973,93918
Vatican City,1973,91343
Austria,1973,18187
Bhutan,1973,59537
Finland,1973,61819
San Marino,1973,85487
South Sudan,1973,19531
Equatorial Guinea,1973,40164
South Korea,1973,60699
Croatia,1973,81665
Bhutan,1973,77578
Nigeria,1973,68259
United Kingdom,1973,51298
Italy,1973,82131
Guinea-Bissau,1973,89284
Liberia,1973,91943
Cyprus,1973,29337
Barbados,1973,75130
San Marino,1973,89234
Burundi,1973,39363
Mali,1973,76345
Nigeria,1973,95221
North Korea,1973,50130
Slovakia,1973,1269
South Korea,1973,79901
Nauru,1973,57732
South Sudan,1973,84074
Nigeria,1973,57167
Hungary,1973,97004
Lithuania,1973,25284
Serbia,1973,33744
Austria,1973,23020
Mongolia,1973,7772
Namibia,1973,52903
Cabo Verde,1973,39826
Somalia,1973,71058
Bulgaria,1973,3163
Turkmenistan,1973,52435
Nauru,1973,56308
Burundi,1973,82113
Slovakia,1973,5163
Cambodia,1973,44750
Tajikistan,1973,16172
Syria,1973,38254
Tunisia,1973,60495
Timor-Leste,1973,80831
Saint Lucia,1973,80273
Colombia,1973,11853
Mauritania,1973,59116
Norway,1973,43926
Cuba,1973,93463
Denmark,1973,85346
Switzerland,1973,17097
Niger,1973,65859
Greece,1973,53398
Paraguay,1973,88431
Afghanistan,1973,37951
Ukraine,1973,28253
Bolivia,1973,80500
Namibia,1973,79448
Oman,1973,64374
Switzerland,1973,41946
Saint Lucia,1973,77652
Slovenia,1973,37660
South Africa,1973,52931
Armenia,1973,73135
India,1973,9646
Djibouti,1973,53786
South Africa,1973,24038
Myanmar,1973,20630
Australia,1973,79758
Namibia,1973,5304
Morocco,1973,57948
Guatemala,1973,99225
Libya,1973,23007
San Marino,1973,55491
Honduras,1973,15630
France,1973,35489
Albania,1973,84946
Bahamas,1973,56801
Kyrgyzstan,1973,48068
Libya,1973,18534
Chile,1973,54364
Panama,1973,35197
Austria,1973,67184
Cabo Verde,1973,58087
Colombia,1973,34123
Kyrgyzstan,1973,3823
Guyana,1973,9157
Bulgaria,1973,16581
Mauritania,1973,28961
Kazakhstan,1973,39037
Mali,1973,23763
Lithuania,1973,70470
Benin,1973,59535
South Korea,1973,22998
Morocco,1973,8085
United Kingdom,1973,62508
Moldova,1973,47800
South Sudan,1973,83186
Ecuador,1973,73853
Nauru,1973,96022
Slovenia,1973,19264
Iran,1973,84468
Nigeria,1973,34149
Latvia,1973,35403
Hungary,1973,62813
Yemen,1973,59028
Guinea-Bissau,1973,11476
South Africa,1973,45618
Guatemala,1973,60716
Hungary,1973,66400
Bangladesh,1973,8417
Cabo Verde,1973,69173
Cabo Verde,1973,48893
Peru,1973,6570
Uganda,1973,87769
Egypt,1973,39818
Pakistan,1973,27021
Armenia,1973,23329
Congo,1973,33679
Costa Rica,1973,63679
Finland,1973,50172
Sudan,1973,79128
Panama,1973,94536
Turkey,1973,13891
Georgia,1973,46500
Singapore,1973,8779
Lesotho,1973,48369
Syria,1973,40908
Nepal,1973,55439
Mongolia,1973,59425
Tunisia,1973,20032
North Macedonia,1973,64148
Gambia,1973,74360
Zambia,1973,15968
Papua New Guinea,1973,55004
Italy,1973,46379
Guyana,1973,50012
Monaco,1973,30757
Indonesia,1973,48192
Venezuela,1973,81553
Afghanistan,1973,29332
Haiti,1973,63539
Belarus,1973,52604
Cuba,1973,7508
Dominica,1973,62338
Pakistan,1973,45927
Eritrea,1973,12933
Barbados,1973,13105
Kuwait,1973,45756
Burundi,1973,25960
Philippines,1973,54256
Serbia,1973,44522
United States,1973,8536
United States,1973,23836
Oman,1973,3217
North Macedonia,1973,83066
Namibia,1973,29165
Taiwan,1973,84846
Norway,1973,70290
Paraguay,1973,42039
Belize,1973,30475
Timor-Leste,1973,73131
Grenada,1973,94649
Libya,1973,18361
Chad,1973,14866
Venezuela,1973,20188
Syria,1973,57731
Paraguay,1973,59929
Iran,1973,5390
Senegal,1973,75881
Oman,1973,7012
Mozambique,1973,72419
Rwanda,1973,55436
El Salvador,1973,28506
Ecuador,1973,86498
Azerbaijan,1973,21548
Nauru,1973,5651
Georgia,1973,69492
Bosnia and Herzegovina,1973,30171
Guinea,1973,50025
Guyana,1973,94528
Malawi,1973,92012
Burkina Faso,1973,67195
Botswana,1973,8805
Kyrgyzstan,1973,67296
Tajikistan,1973,97309
Brunei,1973,34726
Russia,1973,94603
El Salvador,1973,43718
Argentina,1973,39608
Bolivia,1973,5408
Jamaica,1973,68391
Panama,1973,94321
Argentina,1973,83274
Costa Rica,1973,72157
Uganda,1973,63053
Dominica,1973,54346
Japan,1973,93550
Samoa,1973,69698
Ethiopia,1973,86800
Guatemala,1973,74931
Afghanistan,1973,54117
Denmark,1974,60117
Togo,1974,67144
Tunisia,1974,28256
Albania,1974,9076
Hungary,1974,34908
Congo,1974,13353
Nepal,1974,93290
Burundi,1974,71410
Marshall Islands,1974,71532
Malaysia,1974,87843
Saudi Arabia,1974,47465
Ghana,1974,9173
Central African Republic,1974,40003
Saint Vincent and the Grenadines,1974,6196
Brazil,1974,8917
Canada,1974,49379
Kuwait,1974,67274
Laos,1974,80719
Guyana,1974,90407
Equatorial Guinea,1974,11892
Vatican City,1974,64541
Sweden,1974,37491
Kenya,1974,1657
Montenegro,1974,90232
Bangladesh,1974,85646
Trinidad and Tobago,1974,75837
Turkmenistan,1974,53364
Saint Vincent and the Grenadines,1974,23572
Ukraine,1974,96871
Denmark,1974,25421
Algeria,1974,3164
France,1974,55292
Chile,1974,71167
Lesotho,1974,63939
Ireland,1974,21898
Iran,1974,32732
Argentina,1974,63437
Rwanda,1974,94487
Turkey,1974,89545
New Zealand,1974,45598
Solomon Islands,1974,6196
United Kingdom,1974,34689
Rwanda,1974,87707
Tanzania,1974,63548
Sri Lanka,1974,96019
Liberia,1974,29115
Myanmar,1974,88690
Nigeria,1974,54489
Hungary,1974,86949
Armenia,1974,10279
Libya,1974,94278
Bolivia,1974,39545
United States,1974,23925
Chad,1974,24415
Colombia,1974,68632
New Zealand,1974,6572
Vatican City,1974,85112
Guinea-Bissau,1974,79221
Saint Kitts and Nevis,1974,30442
Timor-Leste,1974,87686
Eswatini,1974,31424
Barbados,1974,91539
Andorra,1974,20472
Lesotho,1974,70712
Tuvalu,1974,76959
Ireland,1974,40378
Uruguay,1974,23617
Gambia,1974,59052
Morocco,1974,65129
Armenia,1974,21047
Equatorial Guinea,1974,58546
Israel,1974,53454
Australia,1974,30270
Oman,1974,49866
Suriname,1974,54253
Solomon Islands,1974,44364
Kyrgyzstan,1974,4217
Panama,1974,76830
Indonesia,1974,6816
Central African Republic,1974,42106
Czech Republic,1974,38449
Laos,1974,66162
Mongolia,1974,91847
Mauritius,1974,98511
Tajikistan,1974,82363
Zambia,1974,91806
Sudan,1974,47175
Luxembourg,1974,8658
Syria,1974,72588
Ireland,1974,67389
Bosnia and Herzegovina,1974,66783
Malta,1974,47604
Saint Lucia,1974,81965
New Zealand,1974,23876
Iceland,1974,38305
Haiti,1974,77031
Azerbaijan,1974,43369
Bolivia,1974,93664
Bolivia,1974,78499
Poland,1974,68999
Gambia,1974,15654
Burundi,1974,75713
Eswatini,1974,63437
Romania,1974,55933
Andorra,1974,73009
Moldova,1974,65643
Uzbekistan,1974,22750
Nicaragua,1974,69670
North Macedonia,1974,49809
Belize,1974,70536
Tunisia,1974,60276
Saint Lucia,1974,17173
Belarus,1974,8670
Bhutan,1974,76148
Ethiopia,1974,22280
Kenya,1974,50274
China,1974,52469
Italy,1974,24257
Guinea,1974,42645
Jordan,1974,68197
Finland,1974,60264
Mali,1974,8482
Egypt,1974,20259
Lebanon,1974,61976
Brunei,1974,95543
Haiti,1974,89811
Armenia,1974,96068
Ukraine,1974,78628
Estonia,1974,64743
Honduras,1974,35931
Iraq,1974,20222
Mongolia,1974,86380
Peru,1974,41020
Switzerland,1974,60263
Mozambique,1974,80011
Jordan,1974,99858
Croatia,1974,12399
Burundi,1974,41693
South Sudan,1974,94401
Taiwan,1974,70544
Grenada,1974,54753
Andorra,1974,2816
Botswana,1974,74075
Mali,1974,48337
United Kingdom,1974,65262
Norway,1974,82010
Palau,1974,50340
Vatican City,1974,51592
Albania,1974,34988
Paraguay,1974,89587
Tonga,1974,14947
Papua New Guinea,1974,64019
Egypt,1974,11253
Saint Vincent and the Grenadines,1974,30638
Somalia,1974,16604
Libya,1974,35483
South Sudan,1974,82197
Laos,1974,15248
Comoros,1974,41577
Malta,1974,97688
Barbados,1974,39878
South Sudan,1974,83531
Malta,1974,77237
Australia,1974,28501
Paraguay,1974,99587
Fiji,1974,3670
Georgia,1974,62438
Spain,1974,16135
Costa Rica,1974,92739
Guinea-Bissau,1974,51763
El Salvador,1974,59060
Malta,1974,46589
Togo,1974,42641
Switzerland,1974,78167
Tanzania,1974,40932
Venezuela,1974,82052
Saint Lucia,1974,32453
Romania,1974,47659
Saint Kitts and Nevis,1974,38024
Chad,1974,87189
Central African Republic,1974,82445
Chile,1974,26935
Mozambique,1974,68609
Suriname,1974,29151
Papua New Guinea,1974,37138
Indonesia,1974,69020
Burundi,1974,40670
Belize,1974,41173
Sao Tome and Principe,1974,28981
Taiwan,1974,4384
Afghanistan,1974,61416
Cyprus,1974,83442
Argentina,1974,19077
Dominica,1974,70719
Lebanon,1974,93401
Egypt,1974,81880
Belize,1974,99901
Grenada,1974,97254
Uganda,1974,8495
Nicaragua,1974,93270
Monaco,1974,66231
Bangladesh,1974,85256
Madagascar,1974,56369
Brazil,1974,66272
Bangladesh,1974,31827
Nepal,1974,25067
Palau,1974,84634
Mexico,1974,94850
Sierra Leone,1974,14088
Uganda,1974,11976
Brazil,1974,69712
Slovakia,1974,33125
Iraq,1974,96827
Sudan,1974,91314
Luxembourg,1974,36666
Australia,1974,29148
Kazakhstan,1974,84184
Bahamas,1974,73479
Cyprus,1974,7850
Saint Lucia,1974,49332
North Korea,1974,92349
Samoa,1974,32160
Ghana,1974,2554
Nepal,1974,57531
Dominica,1974,58396
Kiribati,1974,61926
Liberia,1974,94271
Marshall Islands,1974,67207
Burundi,1974,62448
Syria,1974,96256
Tuvalu,1974,79048
India,1974,44437
Singapore,1974,35219
Switzerland,1974,88233
Lithuania,1974,71773
Kazakhstan,1974,57190
Micronesia,1974,56195
Chad,1974,27596
Somalia,1974,24522
Philippines,1974,44085
Egypt,1974,26751
Qatar,1974,93516
Togo,1974,10474
Mali,1974,1534
Saint Kitts and Nevis,1974,13040
Uganda,1974,41529
Brunei,1974,5666
Costa Rica,1974,38441
Rwanda,1974,68698
Sierra Leone,1974,37766
Djibouti,1974,24885
Turkmenistan,1974,37460
Rwanda,1974,27415
Argentina,1974,42290
Seychelles,1974,55815
Seychelles,1974,61116
Lithuania,1974,47038
Slovenia,1974,50725
Azerbaijan,1974,39914
Argentina,1974,41318
Sri Lanka,1974,99827
Singapore,1974,96796
Central African Republic,1974,43131
Lebanon,1974,44513
Mauritius,1974,46139
Suriname,1974,43381
Burundi,1974,11423
Switzerland,1974,3216
Croatia,1974,33304
Belgium,1974,72872
Equatorial Guinea,1974,16573
Czech Republic,1974,88399
Vanuatu,1974,25094
Afghanistan,1974,75907
Burkina Faso,1974,37363
Azerbaijan,1974,21751
Tuvalu,1974,56008
Kiribati,1974,11051
Vanuatu,1974,55153
Burundi,1974,1737
Nauru,1974,77520
Saint Vincent and the Grenadines,1974,20202
Georgia,1974,14086
Namibia,1974,85083
Norway,1974,79784
Libya,1974,85996
Tanzania,1974,89836
Zambia,1974,29737
Burundi,1974,42486
Iceland,1974,34216
Congo,1974,45180
Singapore,1974,15436
